year,category,recipient,location,grant_description,award_amt
2005,HIGHER EDUCATION AND SCHOLARSHIP,Rhodes University,"Grahamstown, South Africa",To support a master's and doctoral fellowship program,"1,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Rice University,"Houston, Texas",To renew support for the Mellon Mays Undergraduate Fellowship program,"235,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Robert W. Woodruff Library of the Atlanta University,"Atlanta, Georgia",To support JSTOR and ARTstor access as well as the creation of an institutional repository,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Robert W. Woodruff Library of the Atlanta University,"Atlanta, Georgia",To support the development of an information literacy program for institutions in the Atlanta University Center community,"90,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Saint Mary's College,"Notre Dame, Indiana",To support membership in the Emeriti Retirement Health Solutions program,"20,040"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Salzburg Seminar in American Studies, Inc.","Middlebury, Vermont",To support fellowships for faculty members at historically black colleges and universities and at colleges in central Appalachia to attend sessions of the Salzburg Seminar,"220,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Sarah Lawrence College,"Bronxville, New York",To provide faculty support and professional development,"250,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Sarah Lawrence College,"Bronxville, New York",To support membership in the Emeriti Retirement Health Solutions program,"18,960"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Seattle Pacific University,"Seattle, Washington",To support membership in the Emeriti Retirement Health Solutions program,"15,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Skidmore College,"Saratoga Springs, New York",To support strengthening the link between the Tang Teaching Museum and Art Gallery and Skidmore's curriculum,"45,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Smith College,"Northampton, Massachusetts",To renew support for the Mellon Mays Undergraduate Fellowship program,"302,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Smith College,"Northampton, Massachusetts",To support a New Directions Fellowship,"233,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Smith College,"Northampton, Massachusetts",To support membership in the Emeriti Retirement Health Solutions program,"79,896"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Social Science Research Council,"New York, New York",To support the SSRC-Mellon Mays Graduate Initiatives,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Social Science Research Council,"New York, New York",To support planning for a program of predissertation fellowship for graduate students in the humanities and humanistic social sciences,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Social Science Research Council,"New York, New York",To support the participation of US-based scholars in a series of summer institutes exploring approaches to scholarship and teaching about Islam in the Eurasian region,"38,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Southern Education Foundation, Inc.","Atlanta, Georgia","To support instructional technology, preparation for reaccreditation, and philanthropy programs for historically black colleges and universities","1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Southwestern University,"Georgetown, Texas",To support a collaborative leadership and student exchange program,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Southwestern University,"Georgetown, Texas",To support planning for the development of a digital database to provide archaeological study opportunities for liberal arts faculty and students,"8,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Spelman College,"Atlanta, Georgia",To support a collaborative faculty development program with Bennett College that would strengthen the women's studies programs at both campuses,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Spelman College,"Atlanta, Georgia",To support a review of its student services program,"43,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,St. Lawrence University,"Canton, New York",To support planning for the ConnectNY library consortium,"10,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,St. Olaf College,"Northfield, Minnesota",To support membership in the Emeriti Retirement Health Solutions program,"48,936"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Stanford University,"Stanford, California",To renew support for the Mellon Mays Undergraduate Fellowship program,"202,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Stanford University,"Stanford, California",To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Stanford University,"Stanford, California",To support research workshops in the humanities for faculty members and advanced graduate students,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Stanford University,"Stanford, California",To support an Emeritus Fellowship,"41,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Swarthmore College,"Swarthmore, Pennsylvania",To support cooperation with Bryn Mawr and Haverford Colleges in the joint appointment of faculty across the institutions,"670,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Swarthmore College,"Swarthmore, Pennsylvania",To support faculty career enhancement,"633,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Swarthmore College,"Swarthmore, Pennsylvania",To renew support for the Mellon Mays Undergraduate Fellowship program,"70,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Syracuse University,"Syracuse, New York",To support joint scholarly activities in selected areas of the humanities in collaboration with Cornell University and the University of Rochester,"1,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Syracuse University,"Syracuse, New York","To support an assessment of collaborative activities in the humanities among Syracuse and Cornell Universities and the University of Rochester, and planning for extending these partnerships","33,400"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Tertiary Education Network,"Rondebosch, South Africa",To support the development of information technology capacity in higher education in South Africa and neighboring African countries,"1,200,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Tertiary Education Network,"Rondebosch, South Africa",To support the development of national research and education networks in a number of African countries,"1,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Tiffin University,"Tiffin, Ohio",To support membership in the Emeriti Retirement Health Solutions program,"22,728"
2005,HIGHER EDUCATION AND SCHOLARSHIP,The Tomás Rivera Policy Institute,"Los Angeles, California",To support the development of a strategic plan that would guide future education initiatives,"30,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Trinity College,"Hartford, Connecticut",To support revisions to the curriculum,"250,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Trinity College,"Hartford, Connecticut",To support a planning process to advance Trinity's academic mission and enhance the quality of the living and working environment,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Tufts University,"Medford, Massachusetts",To support the development of the Visual Understanding Environment (VUE) Version 2,"1,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Union College,"Schenectady, New York",To support the administrative costs of the Emeriti Retirement Health Solutions program,"750,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Union Theological Seminary,"New York, New York",To support membership in the Emeriti Retirement Health Solutions program,"15,036"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"United Negro College Fund, Inc.","Fairfax, Virginia",To renew support for the Mellon Mays Undergraduate Fellowship program,"1,970,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"United Negro College Fund, Inc.","Fairfax, Virginia",To support a collaborative Mellon Mays Undergraduate Fellowship Women's College Colloquia Program,"22,500"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University College London,"London, United Kingdom",To support postdoctoral fellowships in the humanities and related social sciences,"1,180,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support initiatives aimed at strengthening the role the Doreen B. Townsend Center for the Humanities plays in the instructional and scholarly activities of the University,"365,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support initiatives aimed at strengthening the role the Doreen B. Townsend Center for the Humanities plays in the instructional and scholarly activities of the University,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Irvine,"Irvine, California",To support a New Directions Fellowship,"172,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Los Angeles,"Los Angeles, California",To support postdoctoral fellowships in the humanities and humanistic social sciences,"1,510,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cambridge,"Cambridge, United Kingdom",To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa","To support master's and doctoral fellowships in the humanities through the University Science, Humanities and Engineering Partnerships in Africa (USHEPiA) program","660,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the Intellectual Property Research Unit within the Faculty of Law,"400,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support research on higher education in South Africa,"211,400"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To complete the digitization of materials relating to the indigenous peoples of western South Africa,"125,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the purchase of a laser scanner to be used by the cultural heritage database project,"75,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the development of benchmarking processes for the USHEPiA program,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the work of the Centre for Popular Memory to record and preserve oral histories,"10,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the travel and research necessary to complete a manuscript on the spatial development of universities,"10,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support efforts to create a comprehensive catalog of archived materials of the Black Sash organization,"10,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support a Distinguished Achievement Award,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support a residency program for and curricular collaboration with the St. Paul Chamber Orchestra,"600,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To renew support for the Mellon Mays Undergraduate Fellowship program,"370,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support initiatives aimed at strengthening the role that the Franke Institute for the Humanities plays in the instructional and scholarly activities of the University,"350,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support a New Directions Fellowship,"246,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support a New Directions Fellowship,"160,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments,"120,000"
